GEN_ID,PLANT_NAME,PLANT_TYPE,FUEL_TYPE,ZONE,BUS,PG,PMAX,PMIN,COST
62903_G_NPSP1,NorthPark Solar,Solar PV,Solar,PJM_EMAC,0,0,6.1,0,0.0
62903_G_NPSP2,NorthPark Solar,Solar PV,Solar,PJM_EMAC,0,0,4.5,0,0.0
62904_G_NPSMH,Milhurst Solar,Solar PV,Solar,PJM_EMAC,0,0,1.3,0,0.0
62905_G_DAY04,Day Four Solar LLC,Solar PV,Solar,PJM_EMAC,0,0,4.5,0,0.0
62906_G_AUGSF,Augusta Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,2.9,0,0.0
62910_G_X0008,MNCPPC Germantown Solar,Solar PV,Solar,PJM_SMAC,0,0,1.0,0,0.0
62912_G_137,Solar Hagerstown,Solar PV,Solar,PJM_AP,0,0,7.5,0,0.0
62918_G_HYD1,Notre Dame Hydro,Hydro,Hydro,PJM_West,0,0,2.5,0,0.0
62926_G_01,"Jackson Generation, LLC",Combined Cycle,Natural Gas,PJM_COMD,0,0,600.0,0,2.55
62926_G_02,"Jackson Generation, LLC",Combined Cycle,Natural Gas,PJM_COMD,0,0,600.0,0,2.55
62941_G_AMPRR,DG AMP Rittman Rd,Solar PV,Solar,PJM_ATSI,0,0,2.6,0,0.0
62942_G_A1048,DG AMP 1048 Wadsworth,Solar PV,Solar,PJM_ATSI,0,0,6.3,0,0.0
62944_G_TRIV,Timber Road IV,Onshore Wind,Wind,PJM_West,0,0,125.1,0,0.0
62946_G_DICK,Dickinson Solar,Solar PV,Solar,PJM_WMAC,0,0,3.0,0,0.0
62948_G_CRPT5,NASA Wallops Flight Facility Solar,Solar PV,Solar,PJM_EMAC,0,0,0.1,0,0.0
62948_G_CRPT6,NASA Wallops Flight Facility Solar,Solar PV,Solar,PJM_EMAC,0,0,0.1,0,0.0
62948_G_CRPT7,NASA Wallops Flight Facility Solar,Solar PV,Solar,PJM_EMAC,0,0,0.1,0,0.0
62948_G_TRCK1,NASA Wallops Flight Facility Solar,Solar PV,Solar,PJM_EMAC,0,0,4.0,0,0.0
62949_G_GPS1,Guernsey Power Station,Combined Cycle,Natural Gas,PJM_West,0,0,612.0,0,2.55
62949_G_GPS2,Guernsey Power Station,Combined Cycle,Natural Gas,PJM_West,0,0,612.0,0,2.55
62949_G_GPS3,Guernsey Power Station,Combined Cycle,Natural Gas,PJM_West,0,0,612.0,0,2.55
62950_G_BLUE1,Bluestone Solar,Solar PV,Solar,PJM_Dom,0,0,49.9,0,0.0
62957_G_IRNMT,DG Iron Mountain,Solar PV,Solar,PJM_EMAC,0,0,5.4,0,0.0
62958_G_INFNM,DG Infineum,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
62959_G_WHIT1,Whitehorn Solar,Solar PV,Solar,PJM_Dom,0,0,50.0,0,0.0
62989_G_PAWT1,Whitetail Solar 1,Solar PV,Solar,PJM_AP,0,0,13.5,0,0.0
62990_G_PAWT2,Whitetail Solar 2,Solar PV,Solar,PJM_AP,0,0,20.0,0,0.0
62991_G_PAWT3,Whitetail Solar 3,Solar PV,Solar,PJM_AP,0,0,20.0,0,0.0
63003_G_1,Midland Wind,Onshore Wind,Wind,PJM_COMD,0,0,105.5,0,0.0
63023_G_COGEN,Jefferson Torresdale Hospital,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,1.1,0,2.55
63024_G_KEH,"Hertford Solar Power, LLC",Solar PV,Solar,PJM_Dom,0,0,10.0,0,0.0
63029_G_GEN1,Hardin Solar Energy LLC,Solar PV,Solar,PJM_West,0,0,150.0,0,0.0
63031_G_GLSO,Gloucester Solar,Solar PV,Solar,PJM_Dom,0,0,19.8,0,0.0
63069_G_1823,Harmony Road Solar,Solar PV,Solar,PJM_COMD,0,0,1.9,0,0.0
63070_G_1820,Square Barn Solar,Solar PV,Solar,PJM_COMD,0,0,1.5,0,0.0
63071_G_1822,Reed Road Solar,Solar PV,Solar,PJM_COMD,0,0,1.3,0,0.0
63072_G_18,Kingsville CSG,Solar PV,Solar,PJM_SMAC,0,0,2.0,0,0.0
63073_G_1817,Mooseheart School Solar,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63075_G_20,Upper Marlboro 1 CSG,Solar PV,Solar,PJM_SMAC,0,0,2.0,0,0.0
63076_G_GUTN,Gutenberg Solar,Solar PV,Solar,PJM_Dom,0,0,79.9,0,0.0
63077_G_VATC,"Twittys Creek Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,13.8,0,0.0
63083_G_ENX04,Caden Energix Pamplin LLC,Solar PV,Solar,PJM_Dom,0,0,15.7,0,0.0
63084_G_ENX02,Caden Energix Hickory LLC,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
63084_G_ENX03,Caden Energix Hickory LLC,Solar PV,Solar,PJM_Dom,0,0,12.0,0,0.0
63085_G_15124,White CSG,Solar PV,Solar,PJM_SMAC,0,0,2.0,0,0.0
63087_G_ENX01,Caden Energix Rives Road LLC,Solar PV,Solar,PJM_Dom,0,0,19.7,0,0.0
63089_G_15122,Gibbons CSG,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
63149_G_FRANK,Franklin Solar,Solar PV,Solar,PJM_EMAC,0,0,8.8,0,0.0
63150_G_POHAT,Pohatcong Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,8.0,0,0.0
63173_G_1,Orange Street G1,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,1.8,0,21.5
63181_G_MNVL,Monroeville Solar,Solar PV,Solar,PJM_ATSI,0,0,3.0,0,0.0
63185_G_SAYRE,Sayreville Solar Project,Solar PV,Solar,PJM_EMAC,0,0,3.1,0,0.0
63195_G_ACP3,Aero Haven Solar,Solar PV,Solar,PJM_EMAC,0,0,2.6,0,0.0
63198_G_ACCP1,ACCP NJ 1,Solar PV,Solar,PJM_EMAC,0,0,1.2,0,0.0
63200_G_SA1,"Bergenmand Solar Partners, LLC Mahwah",Solar PV,Solar,PJM_EMAC,0,0,0.5,0,0.0
63200_G_SA2,"Bergenmand Solar Partners, LLC Mahwah",Solar PV,Solar,PJM_EMAC,0,0,0.5,0,0.0
63229_G_NJSGR,Manheim New Jersey,Solar PV,Solar,PJM_EMAC,0,0,0.8,0,0.0
63229_G_NJSRO,Manheim New Jersey,Solar PV,Solar,PJM_EMAC,0,0,1.4,0,0.0
63237_G_OLDCT,Old Court Rd Solar,Solar PV,Solar,PJM_SMAC,0,0,2.0,0,0.0
63246_G_NEW2,New River Clean Energy,Landfill Gas,Landfill Gas,PJM_West,0,0,1.6,0,1.5
63246_G_NEWR1,New River Clean Energy,Landfill Gas,Landfill Gas,PJM_West,0,0,1.6,0,1.5
63251_G_LTW,"Lone Tree Wind, LLC",Onshore Wind,Wind,PJM_COMD,0,0,79.0,0,0.0
63253_G_FSK,Francis Scott Key Mall,Solar PV,Solar,PJM_AP,0,0,2.1,0,0.0
63260_G_ACP,AC Power,Solar PV,Solar,PJM_EMAC,0,0,1.3,0,0.0
63267_G_NCMKS,"Meeks Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,2.0,0,0.0
63286_G_ACY1,DG Amaze ACY1,Solar PV,Solar,PJM_EMAC,0,0,3.8,0,0.0
63289_G_WMM,White Marsh Mall,Solar PV,Solar,PJM_SMAC,0,0,1.1,0,0.0
63293_G_NCCWD,"Cottonwood Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,3.0,0,0.0
63298_G_BARRE,"Barrette Outdoor Living, Inc.",Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
63323_G_SIMBA,Bluefin Origination 1,Solar PV,Solar,PJM_SMAC,0,0,2.0,0,0.0
63332_G_NCAUL,"Aulander Hwy 42 Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
63334_G_CAMPS,Campus Drive Solar,Solar PV,Solar,PJM_EMAC,0,0,3.7,0,0.0
63353_G_ABE,Allied Beverages Elizabeth,Solar PV,Solar,PJM_EMAC,0,0,3.2,0,0.0
63355_G_CPR,Chanel Piscataway Rooftop,Solar PV,Solar,PJM_EMAC,0,0,1.4,0,0.0
63356_G_CPAC,Colonial Pipeline Allentown Chesterfield,Solar PV,Solar,PJM_EMAC,0,0,1.9,0,0.0
63357_G_CPWWD,Colonial Pipeline Woodbury West Deptford,Solar PV,Solar,PJM_EMAC,0,0,3.7,0,0.0
63366_G_1,435A Bergen Avenue,Solar PV,Solar,PJM_EMAC,0,0,1.4,0,0.0
63384_G_BENN,Bennington Wind,Onshore Wind,Wind,PJM_COMD,0,0,93.0,0,0.0
63390_G_SHBOH,Shelby Solar Array,Solar PV,Solar,PJM_West,0,0,1.9,0,0.0
63392_G_DECII,DEC Phase II at Georgetown,Solar PV,Solar,PJM_EMAC,0,0,3.0,0,0.0
63404_G_1,Thermo Fisher,Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
63413_G_1,LTMUA,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
63428_G_254,"IGS CC, LLC",Solar PV,Solar,PJM_SMAC,0,0,1.5,0,0.0
63451_G_MONR1,"Monroe Solar Farm, LLC",Solar PV,Solar,PJM_EMAC,0,0,13.1,0,0.0
63452_G_SSP,Solvay Solar,Solar PV,Solar,PJM_EMAC,0,0,6.5,0,0.0
63457_G_PSG1,Progress Drive Generation Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,1.8,0,12.025
63457_G_PSG2,Progress Drive Generation Station,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,1.8,0,12.025
63459_G_9853,Selective Insurance,Solar PV,Solar,PJM_EMAC,0,0,2.2,0,0.0
63459_G_9854,Selective Insurance,Solar PV,Solar,PJM_EMAC,0,0,0.6,0,0.0
63478_G_CT-1,Ross Hall Central Utility Plant,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,4.1,0,12.025
63483_G_T60-1,ACM - Midtown Thermal,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,5.2,0,12.025
63485_G_1,ECP Uptown Campus,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,4.3,0,12.025
63492_G_CTG-1,DCO Burlington,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,2.7,0,12.025
63496_G_PV1,Frederick County - Landfill,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
63503_G_LAKHS,Lakehurst Solar,Solar PV,Solar,PJM_EMAC,0,0,9.6,0,0.0
63512_G_PV1,Wor-Wic Community College - Offsite,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
63520_G_PASP2,PA Solar Park II,Solar PV,Solar,PJM_WMAC,0,0,10.0,0,0.0
63523_G_GEN1,Spruce - WCMD - Rubble II,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
63524_G_GEN1,Spruce - WCMD - Rubble I,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
63525_G_GEN1,Spruce - WCMD - Creek,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
63526_G_GEN1,Spruce - WCMD - Resh I,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
63530_G_10331,Jersey City DWP,Solar PV,Solar,PJM_EMAC,0,0,1.0,0,0.0
63540_G_EG1,Essex County Correctional Facility Cogen,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,3.0,0,12.025
63540_G_EG2,Essex County Correctional Facility Cogen,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,3.0,0,12.025
63549_G_WSS,Water Strider Solar,Solar PV,Solar,PJM_Dom,0,0,80.0,0,0.0
63566_G_HW158,HWY 158 PV,Solar PV,Solar,PJM_Dom,0,0,9.0,0,0.0
63620_G_USGCH,USS Goodrich Solar,Solar PV,Solar,PJM_COMD,0,0,2.7,0,0.0
63621_G_USSYC,USS Sycamore Solar (CSG),Solar PV,Solar,PJM_COMD,0,0,2.7,0,0.0
63626_G_229,"IGS FE Trenton, LLC",Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
63645_G_7E600,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.6,0,12.025
63645_G_8E675,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.7,0,12.025
63645_G_9E600,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.6,0,12.025
63645_G_E10,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.3,0,12.025
63645_G_E16,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.8,0,12.025
63645_G_E27,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,1.0,0,12.025
63645_G_E28,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,1.0,0,12.025
63645_G_E29,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,1.0,0,12.025
63645_G_E30,St.Joseph's Regional Medical Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,0.1,0,12.025
63654_G_SHRFF,Sheriff Road,Solar PV,Solar,PJM_SMAC,0,0,1.1,0,0.0
63666_G_BIT,"Bitter Ridge Wind Farm, LLC",Onshore Wind,Wind,PJM_West,0,0,146.6,0,0.0
63691_G_13502,"Hunker Solar River, LLC",Solar PV,Solar,PJM_PENE,0,0,3.3,0,0.0
63696_G_WEST,Westmoreland County Solar Project,Solar PV,Solar,PJM_Dom,0,0,19.9,0,0.0
63698_G_GALLO,Galloway Landfill,Solar PV,Solar,PJM_EMAC,0,0,2.3,0,0.0
63700_G_AGT01,AGT001 Centerville Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,1.3,0,2.55
63702_G_EQX02,EQX002 Secaucus Rd Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,1.5,0,2.55
63703_G_EQX03,EQX003 Secaucus Rd Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,2.0,0,2.55
63706_G_EQX12,EQX012 Harz Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,2.5,0,2.55
63713_G_IIV0A,IIV000 Mt Bethel Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,1.3,0,2.55
63713_G_IIV0B,IIV000 Mt Bethel Fuel Cell,Fuel Cell,Natural Gas,PJM_EMAC,0,0,1.3,0,2.55
63745_G_GVSO,"Greensville County Solar Project, LLC",Solar PV,Solar,PJM_Dom,0,0,80.0,0,0.0
63746_G_MYSO,"TWE Myrtle Solar Farm, LLC",Solar PV,Solar,PJM_Dom,0,0,15.0,0,0.0
63768_G_PAEH2,Elk Hill Solar 2,Solar PV,Solar,PJM_AP,0,0,15.0,0,0.0
63773_G_PAEH1,Elk Hill Solar 1,Solar PV,Solar,PJM_AP,0,0,20.0,0,0.0
63784_G_PLMNO,Palomino Solar,Solar PV,Solar,PJM_West,0,0,200.0,0,0.0
63786_G_BMSF,Ben Moreell Solar Farm,Solar PV,Solar,PJM_EMAC,0,0,20.0,0,0.0
63787_G_PHILL,Pleasant Hill PV1,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
63801_G_1,St. Joseph Solar,Solar PV,Solar,PJM_West,0,0,20.0,0,0.0
63818_G_78787,"Panther Grove Wind, LLC",Onshore Wind,Wind,PJM_COMD,0,0,400.0,0,0.0
63823_G_BS1,CED Beecher Sun Solar,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63824_G_HS1,CED Hilltop Solar,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63825_G_LLCHI,Lineage Logistics Solar,Solar PV,Solar,PJM_COMD,0,0,1.6,0,0.0
63828_G_GEN1,Hardin Solar Energy II LLC,Solar PV,Solar,PJM_West,0,0,170.0,0,0.0
63838_G_HPS,High Point Solar LLC,Solar PV,Solar,PJM_COMD,0,0,100.0,0,0.0
63845_G_DEPUE,"DePue Holdings, LLC",Solar PV,Solar,PJM_COMD,0,0,20.0,0,0.0
63846_G_RACE,Raceway Solar,Solar PV,Solar,PJM_EMAC,0,0,50.0,0,0.0
63877_G_WBS,"Willowbrook Solar I, LLC",Solar PV,Solar,PJM_West,0,0,150.0,0,0.0
63888_G_PF3CH,"ESIL-PFCHICAGO 3, LLC",Solar PV,Solar,PJM_COMD,0,0,1.4,0,0.0
63889_G_PF2CH,"ESIL-PFCHICAGO 2, LLC",Solar PV,Solar,PJM_COMD,0,0,1.0,0,0.0
6390_G_5,Tangier,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,1.2,0,21.5
6390_G_6,Tangier,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,1.2,0,21.5
63903_G_PINE1,Pinesburg Solar LLC,Solar PV,Solar,PJM_AP,0,0,4.3,0,0.0
63904_G_FAIR1,Timonium Fairgrounds,Solar PV,Solar,PJM_SMAC,0,0,1.9,0,0.0
63909_G_OTTER,Otter Creek Solar,Solar PV,Solar,PJM_Dom,0,0,60.0,0,0.0
6391_G_2,Smith Island,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,0.4,0,21.5
6391_G_4,Smith Island,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,1.0,0,21.5
63910_G_BGS,Bluegrass Solar,Solar PV,Solar,PJM_EMAC,0,0,79.6,0,0.0
63917_G_8030A,DC Water Solar,Solar PV,Solar,PJM_SMAC,0,0,3.5,0,0.0
63931_G_GEN1,CPV Three Rivers Energy Center,Combined Cycle,Natural Gas,PJM_COMD,0,0,607.0,0,2.55
63931_G_GEN2,CPV Three Rivers Energy Center,Combined Cycle,Natural Gas,PJM_COMD,0,0,607.0,0,2.55
63948_G_CS1,CED Spring Creek Solar,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63949_G_CORT2,Cortland,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63951_G_LENA,Lena,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63954_G_MENDS,Mendota,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63955_G_PERQU,Perquimans Solar LLC,Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
63965_G_1,"Danville Farm, LLC",Solar PV,Solar,PJM_Dom,0,0,12.0,0,0.0
63967_G_CDB1,Charter Durabar at Woodstock,Solar PV,Solar,PJM_COMD,0,0,1.0,0,0.0
63967_G_CDB2,Charter Durabar at Woodstock,Solar PV,Solar,PJM_COMD,0,0,1.0,0,0.0
63970_G_10020,7185 13th Pl. NW,Solar PV,Solar,PJM_SMAC,0,0,0.9,0,0.0
63971_G_CCUA,CCUA Solar,Solar PV,Solar,PJM_EMAC,0,0,1.5,0,0.0
63988_G_GEN1,Blooming Grove Wind Energy Center,Onshore Wind,Wind,PJM_COMD,0,0,250.0,0,0.0
63989_G_PETE,Peterman II,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63990_G_KISH,Kish CSG,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63991_G_NOS,Nostrand,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
63992_G_VUL,Vulcan,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64010_G_ENX06,"Energix Hollyfield, LLC",Solar PV,Solar,PJM_Dom,0,0,13.0,0,0.0
64012_G_ENX07,"Energix Nokesville, LLC",Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64013_G_6344,Somonauk Road Solar 1,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64015_G_ENX05,"Energix Buckingham, LLC",Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64018_G_7724,Route 76 Boone Solar 1,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64019_G_ATLA,Altavista Solar,Solar PV,Solar,PJM_West,0,0,80.0,0,0.0
64023_G_246,"10 Finderne Avenue Solar, LLC",Solar PV,Solar,PJM_EMAC,0,0,2.3,0,0.0
64025_G_297,"101 Carnegie Center Solar, LLC",Solar PV,Solar,PJM_EMAC,0,0,1.2,0,0.0
64040_G_1,Apple Canyon Lake Solar,Solar PV,Solar,PJM_COMD,0,0,1.2,0,0.0
64058_G_FREE,2662 Freeport Solar 1 CSG,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64059_G_WSIDE,Whiteside Solar 1 CSG,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64073_G_GBS,"Great Bear Solar, LLC",Solar PV,Solar,PJM_West,0,0,46.0,0,0.0
64082_G_OCW01,Ocean Wind,Offshore Wind,Wind,PJM_EMAC,0,0,1100.0,0,0.0
64083_G_SJW01,Skipjack Wind Farm,Offshore Wind,Wind,PJM_EMAC,0,0,120.0,0,0.0
64086_G_NORG,Norge Solar Farm,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64093_G_MOSO,Montross Solar,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64096_G_248,Samuel Mickle School,Solar PV,Solar,PJM_EMAC,0,0,1.1,0,0.0
64097_G_232,Electric City Solar,Solar PV,Solar,PJM_West,0,0,15.0,0,0.0
64101_G_259,"Mid-River PA, LLC (ABE4)",Solar PV,Solar,PJM_WMAC,0,0,3.0,0,0.0
64124_G_BREW,IGS Stockton DG CSG,Solar PV,Solar,PJM_COMD,0,0,1.9,0,0.0
64124_G_BREW2,IGS Stockton DG CSG,Solar PV,Solar,PJM_COMD,0,0,1.9,0,0.0
64134_G_ENX09,"Lily Pond Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,80.0,0,0.0
64135_G_GFSO,Grassfield Solar,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64136_G_SYSO,Sycamore Solar,Solar PV,Solar,PJM_Dom,0,0,42.0,0,0.0
64142_G_LCG,LabCorp Engine,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,3.2,0,2.55
64157_G_CPG,Clyde Peaking Engine,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,10.0,0,2.55
64158_G_MECH,Mechanicsville Solar,Solar PV,Solar,PJM_Dom,0,0,25.0,0,0.0
64169_G_BEACH,Albemarle Beach Solar,Solar PV,Solar,PJM_Dom,0,0,80.0,0,0.0
64180_G_19002,MD - CS - Potomac Edison Co - GA29 TPE,Solar PV,Solar,PJM_AP,0,0,2.0,0,0.0
64194_G_313,510 Carnegie Center,Solar PV,Solar,PJM_EMAC,0,0,1.4,0,0.0
64195_G_313,701 Carnegie Center,Solar PV,Solar,PJM_EMAC,0,0,1.1,0,0.0
64228_G_BLGS,Blue Goose Solar CSG,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64241_G_CHP1,Maryland Bioenergy Center (Jessup),Combustion Turbine,Natural Gas,PJM_SMAC,0,0,1.1,0,2.55
64244_G_SAND3,Anderson 3,Solar PV,Solar,PJM_West,0,0,8.7,0,0.0
64245_G_SAND5,Anderson 5,Solar PV,Solar,PJM_West,0,0,3.0,0,0.0
64247_G_RICH5,Richmond 5,Solar PV,Solar,PJM_West,0,0,9.0,0,0.0
64248_G_SAND4,Anderson 4,Solar PV,Solar,PJM_West,0,0,7.8,0,0.0
64249_G_SAND6,Anderson 6,Solar PV,Solar,PJM_West,0,0,6.8,0,0.0
64252_G_RICH6,Richmond 6,Solar PV,Solar,PJM_West,0,0,5.3,0,0.0
64254_G_KENT,Kent School Road Solar 1,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64257_G_SCHU,Schulte 2 Community Solar,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64269_G_KANK,Kankakee Solar 4 LLC,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64302_G_GEN1,Lafayette 2 - McHenry Franks 1,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64303_G_GEN1,Lafayette 2 - McHenry Franks 2,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64304_G_GEN1,Lafayette 2 - Kankakee Yonke,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64327_G_GEN1,EDF Ph1 Toms River,Solar PV,Solar,PJM_EMAC,0,0,21.3,0,0.0
64328_G_GRIG,"AES Griggs Solar, LLC",Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64329_G_EAST,"IGS East Central, LLC",Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64330_G_LILY,SV CSG Lily Lake 2 LLC,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64331_G_LENA,Cedarville Road,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64343_G_SBAR,6685 Santa Barbara Ct,Solar PV,Solar,PJM_SMAC,0,0,1.0,0,0.0
64360_G_30001,"American Goldfinch SCS ACY2 NJ, LLC",Solar PV,Solar,PJM_EMAC,0,0,3.9,0,0.0
64364_G_30005,"SCS Beltway 011754 Rock Falls, LLC",Solar PV,Solar,PJM_COMD,0,0,1.0,0,0.0
64379_G_467,Ridgecrest,Solar PV,Solar,PJM_SMAC,0,0,1.7,0,0.0
64380_G_464,Cascades,Solar PV,Solar,PJM_EMAC,0,0,2.0,0,0.0
64385_G_304,Gliden (Op Zone),Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
64411_G_DELAN,Delanco,Solar PV,Solar,PJM_EMAC,0,0,2.4,0,0.0
64414_G_PONTC,Pontiac,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64415_G_ROCKF,Rockford CSG,Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64422_G_NBOE1,GSPP Onyx New Brunswick LLC,Solar PV,Solar,PJM_EMAC,0,0,0.3,0,0.0
64422_G_NBOE2,GSPP Onyx New Brunswick LLC,Solar PV,Solar,PJM_EMAC,0,0,0.4,0,0.0
64422_G_NBOE3,GSPP Onyx New Brunswick LLC,Solar PV,Solar,PJM_EMAC,0,0,0.3,0,0.0
64422_G_NBOE4,GSPP Onyx New Brunswick LLC,Solar PV,Solar,PJM_EMAC,0,0,0.1,0,0.0
64433_G_BRW,Black Rock Wind,Onshore Wind,Wind,PJM_AP,0,0,115.0,0,0.0
64439_G_PINE,"Pine Road Solar, LLC CSG",Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64450_G_GSF01,"Grissom Solar, LLC",Solar PV,Solar,PJM_Dom,0,0,5.0,0,0.0
64450_G_GSF02,"Grissom Solar, LLC",Energy Storage,Energy Storage,PJM_Dom,0,0,10.0,0,0.0
64467_G_MTMO,"CSG Mt. Morris 2, LLC",Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64468_G_BOIG,"Tower Road Solar, LLC CSG",Solar PV,Solar,PJM_COMD,0,0,2.0,0,0.0
64502_G_1,7448 Candlewood Road,Solar PV,Solar,PJM_SMAC,0,0,1.5,0,0.0
64535_G_KOV4A,Camden Solar LLC,Solar PV,Solar,PJM_Dom,0,0,20.0,0,0.0
64543_G_1,Cedar Creek Solar,Solar PV,Solar,PJM_EMAC,0,0,114.0,0,0.0
64550_G_CVOWC,Coastal Virginia Offshore Wind (CVOW) commercial project,Offshore Wind,Wind,PJM_Dom,0,0,1265.0,0,0.0
64553_G_GEN01,Riverstart Solar Park  LLC,Solar PV,Solar,PJM_West,0,0,200.0,0,0.0
