Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,7340,5360.003353,7332.678537,11810.31661,12253.06232,16229.36716,1977.907139,7088.235043,5891.948733,21256.77127
,,,,,,,,7341,5149.47587,6919.26377,11287.76734,11758.43701,14952.29514,1888.638005,6569.273956,5599.670009,20256.61753
,,,,,,,,7342,4990.374849,6682.89481,10600.55648,11420.20548,14022.19979,1827.269178,6132.135997,5380.735077,19455.75562
,,,,,,,,7343,4906.635866,6497.433603,9960.655437,11182.81519,13317.98706,1800.521081,5858.643327,5282.697,19068.36863
,,,,,,,,7344,4846.840954,6380.93843,9515.062608,11011.43424,12856.90251,1789.413484,5688.6902,5185.267586,18865.72505
,,,,,,,,7345,4882.831789,6387.143127,9225.925975,11032.34295,12606.85905,1788.252524,5604.085555,5202.452969,18976.42335
,,,,,,,,7346,4959.998739,6506.736101,9052.296276,11144.12783,12721.37602,1838.734795,5709.13829,5366.178535,19374.45376
,,,,,,,,7347,5180.795991,6909.299129,8995.927126,11573.60931,13465.49121,1965.671677,6158.397881,5825.243045,20696.47227
,,,,,,,,7348,5581.330148,7602.681845,9249.865987,12178.25971,14660.97425,2135.441849,6828.449934,6478.082478,22803.11508
,,,,,,,,7349,5689.928804,7897.2518,9940.94374,12369.56823,15183.44696,2182.437702,6983.997446,6706.176124,23463.59453
,,,,,,,,7350,5623.840715,7982.166431,10879.52743,12153.29251,14962.02933,2183.45213,6873.845545,6640.158264,23354.23511
,,,,,,,,7351,5565.364748,7980.204642,11293.68254,12054.20787,14738.92296,2167.124134,6756.985707,6452.234163,23031.29482
,,,,,,,,7352,5595.911129,8037.660061,11510.5215,12067.28831,14709.18819,2189.036907,6714.166048,6476.103303,22987.75537
,,,,,,,,7353,5572.357259,7975.520662,11555.94807,12047.5733,14771.91798,2186.701532,6821.561567,6438.650604,22629.16189
,,,,,,,,7354,5513.42033,7966.135286,11569.24793,12063.80059,15024.64498,2157.847168,6934.888618,6484.367164,22377.2259
,,,,,,,,7355,5572.410927,7959.642468,11502.80059,12114.83227,15392.75667,2182.658658,7004.963215,6450.73034,22297.13265
,,,,,,,,7356,5533.699912,7913.556405,11553.66876,12169.33818,15459.94122,2125.70571,7034.066765,6400.790571,22115.64726
,,,,,,,,7357,5573.145655,7843.903084,11608.51678,12316.17474,15980.77674,2130.14734,7177.15164,6444.113692,21871.43017
,,,,,,,,7358,5725.035041,7977.641816,11642.86348,12607.839,16886.31048,2153.658318,7496.666588,6620.368487,22178.03226
,,,,,,,,7359,5949.860651,8345.731778,11732.719,13070.34651,18002.46242,2255.125455,7982.560799,6917.670761,23163.53175
,,,,,,,,7360,6029.376794,8588.487013,12135.18441,13191.77047,18310.33649,2271.821726,8080.218163,6897.238133,24024.42489
,,,,,,,,7361,5980.624219,8509.784471,12551.98492,13168.14506,18296.98203,2260.441088,8087.055149,6806.880092,24029.38845
,,,,,,,,7362,5964.59878,8378.562055,12500.45566,13034.66606,17933.56264,2238.881609,7901.128759,6646.142912,23909.65656
,,,,,,,,7363,5788.497285,8109.577176,12316.67452,12695.10382,17155.50447,2165.910539,7576.849688,6323.907028,23252.28887
,,,,,,,,7364,5546.569611,7711.805192,12022.9935,12164.63277,16006.67443,2063.63154,7023.137482,5942.162836,22086.72639
,,,,,,,,7365,5317.044726,7322.755007,11480.18929,11689.97328,14827.0104,1948.11645,6494.113965,5651.516108,21063.18687
,,,,,,,,7366,5166.262485,7036.726158,10724.84817,11340.19981,13812.95712,1917.165758,6054.394282,5433.508618,20354.15679
,,,,,,,,7367,5075.993777,6862.62893,10044.80827,11139.71764,13137.40372,1882.172895,5758.811504,5335.26843,20073.73107
,,,,,,,,7368,5065.415625,6804.14825,9615.764655,11001.14862,12680.21613,1845.824151,5596.410215,5294.603769,19884.32812
,,,,,,,,7369,5156.107449,6741.117371,9288.882938,10941.38321,12516.94832,1863.040517,5505.336214,5353.486276,20029.754
,,,,,,,,7370,5264.930008,6852.490061,9089.489874,11100.38243,12673.3901,1882.910805,5625.420582,5523.733215,20527.59673
,,,,,,,,7371,5510.498722,7224.189634,9069.955256,11463.98006,13389.5617,2013.008833,6064.956987,5991.724592,22016.22255
,,,,,,,,7372,5893.008316,7873.256741,9268.638635,12107.08458,14540.53765,2206.408013,6735.868095,6704.12055,24130.43259
,,,,,,,,7373,6040.426065,8193.081992,9909.997872,12359.51654,15203.0137,2266.678899,7030.029829,6918.20434,24936.39553
,,,,,,,,7374,5910.615825,8253.75112,10826.4291,12349.32836,15275.96537,2278.574604,6978.746886,6845.869106,24731.68648
,,,,,,,,7375,5807.738851,8275.058383,11236.93648,12306.02194,15000.4026,2250.117768,6849.818332,6713.54054,24456.1597
,,,,,,,,7376,5674.272687,8332.672892,11430.82199,12231.5134,14857.32165,2266.674822,6732.831792,6637.431973,24124.32949
,,,,,,,,7377,5626.168564,8268.982604,11473.48191,12163.52046,14825.79642,2259.12867,6708.889521,6540.483194,23842.49357
,,,,,,,,7378,5571.293338,8267.613649,11511.62077,12045.31471,14750.07219,2240.243252,6685.137158,6457.661172,23648.25064
,,,,,,,,7379,5504.436542,8272.164723,11418.45809,12078.11263,14883.1853,2218.428066,6721.142302,6416.831477,23447.25836
,,,,,,,,7380,5584.37795,8183.91029,11288.898,12100.00236,15164.51904,2199.181227,6819.736264,6361.740719,23252.69885
,,,,,,,,7381,5534.995035,8155.839468,11284.81151,12164.80486,15752.18865,2183.235914,6973.095141,6361.533555,23026.52212
,,,,,,,,7382,5667.451059,8219.812959,11252.89877,12480.02568,16658.42211,2213.662287,7339.569923,6544.74039,23357.72271
,,,,,,,,7383,5952.684709,8547.492162,11326.16825,13050.92431,17962.89009,2292.671506,7911.092372,6942.304647,24454.25795
,,,,,,,,7384,6130.489862,8685.764341,11834.47034,13256.4083,18359.60036,2322.581456,8091.876502,7021.130059,25156.41895
,,,,,,,,7385,6132.150519,8611.603009,12384.82089,13315.69087,18430.40631,2314.671409,8178.785229,6963.91344,25074.83089
,,,,,,,,7386,6081.24659,8535.879178,12319.49617,13185.18628,18211.19988,2292.738461,8076.941326,6848.554818,24750.09384
,,,,,,,,7387,5923.458683,8274.366765,12162.37789,12880.13651,17618.17106,2223.963578,7765.599145,6600.564368,23902.29573
,,,,,,,,7388,5663.468502,7894.108967,11893.51747,12403.78071,16507.88682,2098.044901,7264.147012,6220.242506,22648.81041
,,,,,,,,7389,5441.38321,7439.480371,11362.78336,11934.85249,15374.90534,2014.378686,6732.598312,5904.168561,21441.09266
,,,,,,,,7390,5276.550916,7152.074965,10634.07105,11579.18231,14448.04866,1974.241555,6297.60343,5682.303969,20607.7611
,,,,,,,,7391,5180.440331,6921.392194,9959.734757,11407.76617,13746.55194,1909.092873,6031.927975,5593.038815,20153.36747
,,,,,,,,7392,5144.281768,6832.41006,9486.521554,11278.17252,13351.1808,1893.934031,5849.755661,5567.286897,19919.24328
,,,,,,,,7393,5078.236751,6803.225335,9212.115788,11222.22633,13142.03754,1883.477257,5765.387211,5620.839916,20001.28463
,,,,,,,,7394,5236.019339,6902.413829,9067.947822,11379.45169,13336.67763,1919.917105,5870.377933,5726.371787,20431.29418
,,,,,,,,7395,5408.608998,7266.832416,9032.754293,11755.14881,14035.18388,2041.270631,6293.754626,6210.706737,21645.90205
,,,,,,,,7396,5730.007363,7914.631567,9236.976478,12362.93665,15087.96453,2230.221087,6943.196661,6887.123224,23599.1832
,,,,,,,,7397,5980.510499,8309.448212,9874.654839,12639.89665,15680.16533,2311.287955,7265.057894,7189.56336,24584.7704
,,,,,,,,7398,6008.715919,8532.59298,10720.24994,12697.30316,16033.21222,2340.762475,7332.756763,7221.021378,24594.97191
,,,,,,,,7399,6045.034008,8579.628045,11201.61462,12709.23982,16255.19467,2336.146279,7302.775443,7179.805039,24760.66221
,,,,,,,,7400,6121.865717,8613.955401,11496.71131,12681.94502,16324.35963,2355.26515,7336.203728,7170.619646,24971.21456
,,,,,,,,7401,6082.722206,8630.502667,11671.95364,12717.10221,16473.56182,2373.702638,7347.206379,7185.393656,24891.01847
,,,,,,,,7402,6086.681524,8585.338241,11786.52821,12733.64584,16462.97183,2371.120907,7375.848146,7150.799574,24725.13056
,,,,,,,,7403,6067.651258,8550.308302,11837.92781,12747.11732,16604.62378,2357.979086,7453.716247,7126.393728,24648.0626
,,,,,,,,7404,6012.473837,8445.761912,11828.03115,12685.57911,16780.2932,2343.71094,7508.584143,7091.529145,24372.62086
,,,,,,,,7405,6030.33144,8395.10984,11799.09737,12797.14991,17102.28014,2315.29533,7673.518372,7089.190375,24247.39295
,,,,,,,,7406,6107.422845,8492.797069,11759.78974,13070.83129,17894.02415,2306.676441,7906.097349,7243.657834,24476.45708
,,,,,,,,7407,6212.090352,8695.224829,11868.05884,13434.17941,18500.212,2322.4832,8279.610425,7347.861346,25119.28591
,,,,,,,,7408,6237.85574,8725.674015,12342.33723,13432.21896,18607.97744,2296.432423,8288.807953,7250.135569,25302.28862
,,,,,,,,7409,6191.557464,8592.836107,12844.7609,13316.92536,18490.24603,2252.76275,8208.568528,7096.776623,24945.56317
,,,,,,,,7410,6103.98599,8437.300551,12803.35911,13140.39729,18124.1935,2217.52009,8033.025574,6874.595922,24771.24776
,,,,,,,,7411,5951.486128,8282.956671,12683.10483,12854.89334,17440.45817,2151.580012,7749.460407,6541.223176,24264.25457
,,,,,,,,7412,5710.31412,7914.248615,12461.23678,12497.01611,16419.59402,2064.870211,7309.633138,6180.863044,23297.87437
,,,,,,,,7413,5442.55546,7481.294361,12120.98199,12048.73731,15302.25782,1963.756785,6820.643211,5801.021307,22256.24534
,,,,,,,,7414,5250.128473,7186.587846,11341.16119,11649.81329,14164.53164,1876.842911,6393.328934,5539.700436,21441.96408
,,,,,,,,7415,5186.589874,7084.675561,10790.15945,11459.6493,13538.17367,1831.098314,6140.272781,5375.895488,21066.45184
,,,,,,,,7416,5177.697546,6966.191561,10355.60994,11318.60053,13136.35628,1804.473216,5949.161308,5299.380814,20932.8935
,,,,,,,,7417,5195.642098,6946.102702,10083.91658,11279.26505,12869.67152,1805.937716,5829.115367,5288.910543,21021.48602
,,,,,,,,7418,5217.742463,7018.793019,9894.984055,11317.33103,12804.49227,1829.555465,5867.730257,5362.815774,21408.06855
,,,,,,,,7419,5389.701558,7199.774144,9724.855302,11501.597,13062.86238,1896.597077,6025.618506,5562.332092,22139.7237
,,,,,,,,7420,5599.733401,7495.135618,9756.091417,11849.28277,13509.01389,1963.905452,6329.828688,5885.157233,23176.07001
,,,,,,,,7421,5776.289402,7733.500986,10053.16676,12135.76078,13895.09226,2049.658573,6590.76681,6173.944391,24009.5338
,,,,,,,,7422,5929.727967,7936.914846,10366.44251,12297.49565,14275.47101,2126.113512,6840.04278,6406.951019,24655.18179
,,,,,,,,7423,6002.459772,8155.132511,10518.95301,12298.74519,14419.93035,2169.163202,6927.350964,6527.961291,24831.58366
,,,,,,,,7424,5954.598191,8261.402043,10765.7398,12243.68244,14501.90369,2192.041863,6869.261033,6551.178424,24594.29156
,,,,,,,,7425,5908.297519,8255.20587,10827.58402,12187.22144,14606.18762,2190.293192,6864.534026,6471.292918,24139.96939
,,,,,,,,7426,5876.55059,8208.846531,10836.62598,12095.20039,14367.31934,2160.211523,6795.625759,6446.988298,23478.2739
,,,,,,,,7427,5807.599973,8148.141089,10725.29945,12013.93842,14421.78499,2128.531449,6804.985305,6298.707838,23029.26863
,,,,,,,,7428,5799.451659,8131.863061,10580.10337,11982.41675,14847.98928,2109.682473,6929.041825,6293.490068,22655.29105
,,,,,,,,7429,5840.687875,8160.857699,10418.10891,12118.19162,15461.36117,2106.164434,7067.77042,6379.555331,22497.88282
,,,,,,,,7430,5971.284905,8266.483663,10399.84464,12558.67412,16525.25188,2161.432524,7511.560742,6631.102571,23091.61887
,,,,,,,,7431,6257.857528,8511.169394,10541.39087,13166.81066,17718.43153,2239.757857,8097.286414,7046.561965,24377.50962
,,,,,,,,7432,6347.463411,8525.005116,10973.45912,13416.71163,17974.1192,2241.102785,8275.991743,7039.864577,25169.76356
,,,,,,,,7433,6342.366478,8377.863137,11434.68871,13496.65062,18018.33852,2212.544687,8276.735524,6956.838238,25187.15252
,,,,,,,,7434,6270.476324,8261.383189,11356.54205,13567.51491,17838.01457,2171.006897,8294.692247,6883.480486,25136.64895
,,,,,,,,7435,6130.326406,7991.422429,11282.95551,13468.22253,17462.51697,2099.721867,8172.940563,6687.557492,24831.92782
,,,,,,,,7436,6042.863673,7667.143224,11092.12118,13309.52064,16844.87302,2014.867423,7907.702934,6435.27977,24191.12799
,,,,,,,,7437,5865.765724,7349.477816,10880.8039,13047.32555,16106.71689,1938.829329,7611.374957,6157.963426,23522.70628
,,,,,,,,7438,5748.742658,7127.928418,10453.09159,12885.09737,15383.3856,1877.885956,7343.996989,5967.198416,22974.94175
,,,,,,,,7439,5660.293735,7014.607381,9998.653408,12782.22055,14840.67854,1839.7041,7128.319746,5814.239442,22793.36671
,,,,,,,,7440,5637.732416,6881.752889,9633.446691,12739.87422,14438.90824,1808.367071,6965.66104,5745.835638,22673.84846
,,,,,,,,7441,5574.224932,6843.326767,9375.890358,12763.20817,14167.84435,1799.578967,6878.320279,5742.359906,22705.83124
,,,,,,,,7442,5641.255109,6850.649203,9190.183894,12853.77311,14099.14766,1805.037246,6889.462746,5819.431851,22963.97159
,,,,,,,,7443,5770.008052,6939.191431,9053.593642,13105.48287,14274.54397,1844.513312,7030.67056,5964.681465,23500.71154
,,,,,,,,7444,5893.648583,7120.915032,8975.891314,13382.40682,14549.89974,1903.131427,7231.779587,6236.984616,24229.03554
,,,,,,,,7445,6013.649954,7223.026979,9137.23369,13547.48033,14673.29021,1971.401767,7344.62835,6464.818419,24765.55401
,,,,,,,,7446,6062.615322,7395.916522,9343.085514,13386.99081,14601.65827,2018.844414,7281.566803,6499.854853,24864.55937
,,,,,,,,7447,5915.935249,7422.556514,9447.39478,13032.32045,14441.08864,2038.458944,7098.375806,6481.822456,24248.15814
,,,,,,,,7448,5760.758652,7369.770365,9636.706327,12745.04461,14185.67071,2012.158893,6925.746159,6370.229911,23276.40299
,,,,,,,,7449,5614.568024,7396.467711,9711.577237,12485.09292,14158.29992,1990.594151,6782.470591,6288.940964,22544.63635
,,,,,,,,7450,5496.192426,7328.18825,9765.270293,12325.33115,14081.61978,1972.589748,6673.633608,6154.211219,21930.24503
,,,,,,,,7451,5387.04298,7212.546277,9768.681567,12220.21686,14155.54857,1940.884776,6668.703845,6058.834632,21320.59073
,,,,,,,,7452,5291.989889,7154.768629,9720.340014,12153.14035,14527.68607,1924.575387,6795.376743,6014.561345,20898.98499
,,,,,,,,7453,5342.943997,7194.918618,9695.809398,12240.84455,15050.86846,1927.022177,6927.998025,6100.273387,20862.61422
,,,,,,,,7454,5534.310754,7439.593031,9720.958837,12731.87095,16140.97749,1996.032136,7357.356775,6334.454223,21557.62609
,,,,,,,,7455,5942.660186,7955.668161,9864.316037,13436.17367,17482.49497,2119.840619,7957.39273,6884.597684,23113.91368
,,,,,,,,7456,6103.429428,8230.049443,10394.0573,13713.52983,17872.03164,2155.357932,8212.252985,6934.079496,24068.43862
,,,,,,,,7457,6150.536396,8203.700576,10961.01124,13812.8686,17965.10988,2147.740757,8289.564803,6929.696858,24240.19232
,,,,,,,,7458,6159.332924,8105.421665,11010.83991,13862.87317,17776.41283,2125.833192,8309.510485,6848.795847,24164.37406
,,,,,,,,7459,6039.17666,7876.183176,10951.74118,13706.17173,17246.26204,2089.556405,8144.817921,6656.4589,23665.5733
,,,,,,,,7460,5895.11005,7671.210974,10798.16029,13477.49284,16538.10463,2006.369232,7842.812386,6384.979723,22729.1432
,,,,,,,,7461,5768.12016,7427.922511,10492.13366,13208.32411,15724.08585,1970.907621,7501.161522,6173.467389,22129.24277
,,,,,,,,7462,5706.074172,7241.428278,10207.87857,13085.35539,15206.54332,1913.785867,7267.011097,6021.236883,21656.45251
,,,,,,,,7463,5636.80102,7103.205363,9683.826544,12931.1173,14670.53181,1910.453367,7050.763206,5963.64832,21338.37423
,,,,,,,,7464,5623.331802,7004.067192,9347.254098,12879.17124,14329.09939,1901.751086,6925.551143,6013.023944,21317.28784
,,,,,,,,7465,5587.51341,7032.0977,9133.018399,12849.5712,14185.02161,1910.106464,6848.038715,6063.465971,21462.39073
,,,,,,,,7466,5697.09325,7170.742414,9035.500326,12991.02207,14420.34906,1954.936019,6964.513595,6256.526856,22132.47908
,,,,,,,,7467,5944.511569,7566.830384,9074.35242,13347.217,15161.0749,2080.720484,7344.354818,6683.608775,23268.43557
,,,,,,,,7468,6189.194531,8229.838346,9377.850519,13812.49095,16323.22942,2244.232388,7888.272653,7348.908234,25006.85431
,,,,,,,,7469,6397.579803,8590.498278,10059.51433,13967.35436,16845.71437,2331.176052,8078.2699,7647.428934,25998.61445
,,,,,,,,7470,6402.561423,8676.07118,11002.17295,13746.27218,16718.31161,2355.423789,7981.28014,7612.626777,26036.35247
,,,,,,,,7471,6271.412381,8714.293423,11468.18346,13484.74419,16422.47202,2329.695942,7840.830039,7522.831165,25954.17407
,,,,,,,,7472,6185.398951,8747.422365,11634.11163,13221.87039,16308.77179,2354.854335,7616.77446,7455.3378,25975.38835
,,,,,,,,7473,6051.075478,8700.467962,11704.88726,13034.47407,16206.18871,2322.247545,7534.95087,7251.228832,25639.71621
,,,,,,,,7474,6002.770345,8664.064916,11807.9386,13012.1418,16002.31871,2292.383927,7464.255089,7147.462859,25639.74349
,,,,,,,,7475,6031.834645,8682.954094,11804.31473,13065.92064,15976.32132,2326.184452,7570.595108,7110.453433,25658.34514
,,,,,,,,7476,6024.537038,8569.448176,11858.86838,13104.82297,16281.57267,2255.588337,7561.552799,7063.720989,25458.28173
,,,,,,,,7477,6107.630545,8531.807187,11920.49628,13281.98854,16771.20331,2251.417068,7768.957343,7038.649496,25474.62931
,,,,,,,,7478,6213.071522,8640.54974,11975.20565,13656.54076,17873.39323,2284.556424,8177.135492,7281.247577,25725.37999
,,,,,,,,7479,6482.830173,9001.585443,12081.0773,14111.16376,19165.56385,2362.667541,8689.454298,7598.246193,26573.00634
,,,,,,,,7480,6521.31674,9095.256224,12574.39441,14201.38784,19459.51509,2351.908529,8783.472079,7564.784985,26943.32392
,,,,,,,,7481,6516.236956,8980.568863,13016.54306,14124.58047,19397.69631,2332.421842,8803.919884,7481.797371,26668.90807
,,,,,,,,7482,6406.738261,8863.683597,12963.22861,13885.82476,19064.32344,2303.983425,8619.038586,7283.426058,26140.36455
,,,,,,,,7483,6217.35126,8552.315053,12802.10629,13428.26516,18202.65202,2220.746413,8229.157648,6951.00531,25092.33192
,,,,,,,,7484,5935.624388,8094.521374,12517.09439,12956.5825,16963.21623,2104.176901,7648.293112,6525.628833,23781.5317
,,,,,,,,7485,5673.302323,7650.272684,11983.2355,12461.61115,15704.91799,2020.22436,7096.985242,6210.676885,22641.34821
,,,,,,,,7486,5510.606238,7391.022393,11292.29865,12122.64025,14636.68773,1989.894339,6694.076326,5982.887807,21803.47572
,,,,,,,,7487,5454.700133,7212.701183,10627.9103,11899.28875,13924.36842,1935.544238,6373.110396,5820.313162,21356.76868
,,,,,,,,7488,5348.426132,7068.838723,10220.93444,11707.45474,13466.4133,1911.546636,6210.763825,5798.643122,21036.86523
,,,,,,,,7489,5372.591122,6943.337878,9930.681024,11644.90763,13190.51034,1909.172792,6114.83279,5792.307173,21058.81717
,,,,,,,,7490,5429.746658,7095.164196,9813.704397,11789.98562,13317.15892,1937.67643,6241.33727,5959.309954,21558.81953
,,,,,,,,7491,5672.630176,7482.731803,9789.733026,12193.79184,14051.68899,2084.144836,6671.226181,6361.74571,22712.56963
,,,,,,,,7492,6030.211685,8157.303796,10104.23416,12844.34513,15301.39987,2273.531006,7382.832041,7016.985914,24609.50385
,,,,,,,,7493,6189.96632,8613.788288,10704.1435,13063.35246,16061.47415,2322.959741,7680.296849,7283.901801,25565.29561
,,,,,,,,7494,6160.207503,8705.535215,11637.91297,12986.70834,16308.545,2360.478954,7659.007865,7355.09628,25482.12857
,,,,,,,,7495,6173.506048,8802.980845,11969.009,12924.64212,16379.74766,2350.676879,7627.696014,7304.686741,25546.94429
,,,,,,,,7496,6195.216146,8908.73579,12046.5004,12894.37047,16428.60473,2371.466578,7616.445247,7279.178553,25634.56437
,,,,,,,,7497,6222.169966,8869.472006,12064.42444,12875.33604,16433.40656,2360.807298,7641.969753,7249.698836,25592.66682
,,,,,,,,7498,6201.936681,8816.738898,12013.98292,12868.3625,16421.17603,2357.668031,7606.455089,7191.813865,25554.94324
,,,,,,,,7499,6200.166432,8854.21874,11945.41986,12869.23754,16466.6405,2349.527134,7644.830384,7246.740219,25375.2734
