Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,region,cluster
59220_G_CT1,5,1,1,0,242.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
59220_G_CT2,5,1,1,0,242.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
59220_G_ST1,5,1,1,0,492,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
593_G_10,5,1,1,0,15,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
59326_G_MEC1,9,1,1,0,247.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59326_G_MEC2,9,1,1,0,215.6,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59392_G_GEN1,9,1,1,0,1.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
594_G_10,5,1,1,0,16.1,-1,0,65400,16291,4.5,14.972,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
59574_G_SBL,9,1,1,0,4.6,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59614_G_MDG1,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG10,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG2,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG3,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG4,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG5,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG6,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG7,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG8,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59614_G_MDG9,1,1,1,0,0.6,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
597_G_WEST,5,1,1,0,15,-1,0,65400,16291,4.5,25,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
59759_G_CAT1,6,1,1,0,1.6,-1,0,65400,16291,4.5,14.103,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
59759_G_CAT2,6,1,1,0,1.6,-1,0,65400,16291,4.5,14.103,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
59764_G_CTG11,2,1,1,0,256.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59764_G_CTG12,2,1,1,0,256.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59764_G_EDG13,2,1,1,0,1.5,-1,0,65400,16291,4.5,12.283,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59764_G_STG10,2,1,1,0,334.6,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59773_G_CGT1,2,1,1,0,213.3,-1,0,65400,16291,4.5,7.107,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59773_G_CGT2,2,1,1,0,213.3,-1,0,65400,16291,4.5,7.107,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59773_G_SGT1,2,1,1,0,288,-1,0,65400,16291,4.5,7.107,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
59792_G_1,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59792_G_2,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59792_G_3,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59792_G_4,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59792_G_5,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59792_G_6,3,1,1,0,2.2,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59794_G_GEN1,3,1,1,0,3.5,-1,0,65400,16291,4.5,8.7,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59845_G_E1,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E10,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E11,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E12,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E13,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E14,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E15,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E16,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E17,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E18,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E2,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E3,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E4,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E5,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E6,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E7,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E8,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59845_G_E9,9,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
59847_G_1,3,1,1,0,0.9,-1,0,65400,16291,4.5,11.373,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59847_G_2,3,1,1,0,0.9,-1,0,65400,16291,4.5,11.373,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59847_G_3,3,1,1,0,0.9,-1,0,65400,16291,4.5,11.373,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59847_G_4,3,1,1,0,0.9,-1,0,65400,16291,4.5,11.373,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
59860_G_HHOOD,1,1,1,0,15,-1,0,65400,16291,4.5,8.7,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
59906_G_GEN1,8,1,1,0,522.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
59906_G_GEN2,8,1,1,0,522.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
59913_G_CT01,4,1,1,0,324.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
59913_G_CT02,4,1,1,0,324.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
59913_G_CT03,4,1,1,0,324.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
59913_G_ST01,4,1,1,0,611.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
6000_G_1,9,1,1,0,1009,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6000_G_2,9,1,1,0,1168,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6011_G_1,7,1,1,0,866,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
6011_G_2,7,1,1,0,841.8,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
60137_G_1,9,1,1,0,0.9,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6022_G_1,3,1,1,0,1183,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
6022_G_2,3,1,1,0,1154,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
6023_G_1,3,1,1,0,1164,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
6023_G_2,3,1,1,0,1136,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60234_G_BDG10,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60234_G_BDG9,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60235_G_PDG5,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60235_G_PDG6,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60236_G_ODG7,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60236_G_ODG8,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
6026_G_1,3,1,1,0,1130.5,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
6026_G_2,3,1,1,0,1133.9,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60302_G_10,7,1,1,0,299,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
60302_G_11,7,1,1,0,231,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
60302_G_12,7,1,1,0,231,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
60356_G_SFCT1,2,1,1,0,344.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60356_G_SFCT2,2,1,1,0,344.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60356_G_SFST1,2,1,1,0,260.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60356_G_SFST2,2,1,1,0,260.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60357_G_GEN1,8,1,1,0,454,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60357_G_GEN2,8,1,1,0,454,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60357_G_GEN3,8,1,1,0,454,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60368_G_CTG1,8,1,1,0,223.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60368_G_CTG2,8,1,1,0,219.9,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60368_G_CTG3,8,1,1,0,209.6,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60368_G_STG,8,1,1,0,419.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
60376_G_CTG1,2,1,1,0,268.6,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60376_G_CTG2,2,1,1,0,267.5,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60376_G_STG1,2,1,1,0,321.4,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
60387_G_GEN3,3,1,1,0,157,-1,0,65400,16291,4.5,9.905,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60387_G_GEN4,3,1,1,0,157,-1,0,65400,16291,4.5,9.905,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60388_G_GEMT,8,1,1,0,1.6,-1,0,65400,16291,4.5,14.727,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
6040_G_1,9,1,1,0,907,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6040_G_2,9,1,1,0,901,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
60464_G_CTG1,6,1,1,0,288,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60464_G_CTG2,6,1,1,0,288,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60464_G_STG1,6,1,1,0,371,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60589_G_GEN1,6,1,1,0,341.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60589_G_GEN2,6,1,1,0,342.9,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60589_G_GEN3,6,1,1,0,387.2,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
60742_G_CHP,3,1,1,0,4.7,-1,0,65400,16291,4.5,10.629,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60797_G_GEN1,3,1,1,0,0.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60797_G_GEN2,3,1,1,0,0.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60797_G_GEN3,3,1,1,0,0.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60797_G_GEN4,3,1,1,0,0.8,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_COMD,1
60933_G_GEN1,5,1,1,0,2,-1,0,65400,16291,4.5,9.871,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
60933_G_GEN2,5,1,1,0,2,-1,0,65400,16291,4.5,9.871,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61028_G_CTG1,2,1,1,0,265.8,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
61028_G_CTG2,2,1,1,0,268.7,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
61028_G_STG1,2,1,1,0,408.9,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
6103_G_1,8,1,1,0,1247,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
6103_G_2,8,1,1,0,1247,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
61035_G_GEN1,8,1,1,0,485,-1,0,65400,16291,4.5,7.05,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
6105_G_1,5,1,1,0,1119.7,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
6105_G_2,5,1,1,0,1122.1,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61145_G_GM01,9,1,1,0,1.5,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
61145_G_GM02,9,1,1,0,1.5,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
61145_G_GM03,9,1,1,0,1.5,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6118_G_1,5,1,1,0,1172,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61263_G_GEN1,6,1,1,0,4.4,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
61263_G_GEN2,6,1,1,0,4.4,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
61263_G_GEN3,6,1,1,0,4.4,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
61263_G_GEN4,6,1,1,0,4.4,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
61263_G_GEN5,6,1,1,0,4.4,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_PENE,1
61282_G_GEN1,5,1,1,0,6.2,-1,0,65400,16291,4.5,11.844,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61322_G_HPPP1,9,1,1,0,505,-1,0,65400,16291,4.5,6.37,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_West,1
6149_G_1,2,1,1,0,894,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_ATSI,1
6168_G_1,4,1,1,0,948,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
6168_G_2,4,1,1,0,944,-1,0,65400,16291,4.5,10.456,Nuclear Fuel,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
61737_G_GEN1,5,1,1,0,2,-1,0,65400,16291,4.5,12.807,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61737_G_GEN2,5,1,1,0,2,-1,0,65400,16291,4.5,12.807,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61737_G_GEN3,5,1,1,0,2,-1,0,65400,16291,4.5,12.807,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61737_G_GEN4,5,1,1,0,2,-1,0,65400,16291,4.5,10.745,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61822_G_EDG1,5,1,1,0,2,-1,0,65400,16291,4.5,13.47,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61822_G_EDG2,5,1,1,0,2,-1,0,65400,16291,4.5,13.47,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61822_G_EDG3,5,1,1,0,2,-1,0,65400,16291,4.5,13.47,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61822_G_GT1,5,1,1,0,4.4,-1,0,65400,16291,4.5,12.805,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
61890_G_SGT1,7,1,1,0,84.3,-1,0,65400,16291,4.5,14.753,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_SMAC,1
62492_G_ACB-1,5,1,1,0,7.1,-1,0,65400,16291,4.5,19.558,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
